model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,target_id
gate_with_rsasa_drsasa_20ep,1208,520648,2907942,2907942,0.02456536261113494,0.5692325017938615,65.41060370922389,34.58939629077611,99.9988475899264,95.02869501083265,99.99662991902865,0.06171371799017134,0.07701928487522816,-0.025686689789923455,,,,0.8382562310309362,1.0658059400479505,-0.18736132178049145,87.87764680313431,96.206525655327,96.53493776698436,92.20629228505933,91.85366638300472,1ugq
gate_with_rsasa_drsasa_20ep,994,396606,2140830,2140830,0.02228709567460858,0.4517032871845138,67.75616102630822,32.24383897369177,100.0,97.9730513406252,99.99841183092539,0.07112618932735877,0.08401617662097047,-0.05820129422092646,,,,0.7638203073522266,0.9499748744447152,-0.14185769856896277,87.91137082346566,98.12297481537094,98.31831579340722,93.11484330843645,92.73691044171215,1us7
gate_with_rsasa_drsasa_20ep,1411,200362,992105,992105,0.02780674988239919,0.5106607101297163,62.06166838023178,37.93833161976822,100.0,94.45054451442888,99.99959681686919,0.17631291899054374,0.18933730112464214,-0.17500928218377496,,,,0.8187481360408787,1.0095827403090984,-0.26336453049296116,88.10186421800111,94.91214201481564,95.27721360138291,91.68953890969202,91.38029182085108,1wqj
gate_with_rsasa_drsasa_20ep,1386,241164,1264777,1264777,0.02238640270239495,0.34111677990012335,69.47512895788758,30.524871042112423,100.0,97.05884792091689,99.99976280403581,0.07844249497216688,0.09440215917124165,-0.07009556721716438,,,,0.6789639742766135,0.8252953072083323,-0.12296100530879198,87.54982103564501,96.9429921171605,97.23919710747428,92.39450907155965,92.00728706421467,1wrd
gate_with_rsasa_drsasa_20ep,1361,517180,3036884,3036884,0.02207663564211052,0.5409723770961659,70.49615221006226,29.503847789937744,100.0,97.96859894040759,99.99657543719154,0.06383570546944192,0.0759120684741323,0.05971887503972513,,,,0.8192876567468086,1.0394344079156952,-0.21599112467305998,89.24147250932205,95.74246726136539,96.03155734627994,92.63651492780099,92.37773582583974,1zli
gate_with_rsasa_drsasa_20ep,1310,493870,2778451,2778451,0.021916294494431762,0.50517362592959,72.67681778605706,27.323182213942943,100.0,98.27768441087736,99.99884827913107,0.04482991544156678,0.056458048646267356,0.03783790740104209,,,,0.8073617326444607,1.0046586210940012,-0.17891058586371086,88.78659368115544,96.82629771366892,97.08981731187629,92.93820549651586,92.63232837063416,2a9k
gate_with_rsasa_drsasa_20ep,1405,640680,3606610,3606610,0.02199917129799128,0.49658851000234855,69.92804520197289,30.0719547980271,100.0,97.60207904101892,99.999500916373,0.050921496038335075,0.0615249795298867,-0.034845209254741875,,,,0.7969291713686814,0.9961828078411726,-0.15199217772434973,87.32510584731924,97.55928022107203,97.81531687651285,92.57021136191604,92.15893946330287,2nz8
gate_with_rsasa_drsasa_20ep,698,80968,418358,418358,0.022788570219350875,0.3174194902290902,68.59747060567138,31.402529394328628,100.0,95.57355992490861,99.99976097026948,0.07904604531102424,0.09359461581677109,-0.06877454824686027,,,,0.6479246900454332,0.7958459459818504,-0.09461664965325314,89.29983411336701,95.96532237349088,96.24556002275563,92.77269706806133,92.51267244303901,2oob
gate_with_rsasa_drsasa_20ep,1031,692832,3992333,3992333,0.021811434365770887,0.5455030289047743,71.87528867026927,28.124711329730733,99.99985566486536,96.96290009699321,99.9961426063407,0.04643038820270071,0.05843914253707837,0.00852215828461005,,,,0.8241291726629909,1.0437031762447757,-0.12429696062340821,86.12492995949988,97.27720118201738,97.5893543950367,91.85714217726829,91.36199330195106,2oza
gate_with_rsasa_drsasa_20ep,1358,319130,1736749,1736749,0.020935610572880934,0.42377184682834157,72.17403565944913,27.82596434055087,100.0,98.22956162065616,99.99798474045473,0.060070753242469486,0.07250120698623744,-0.046060074419011984,,,,0.7402277995409815,0.9198772770600743,-0.11462503834413997,85.8333587639895,97.3102293534563,97.62746372676766,91.73041124537858,91.21218944498425,2pe6
gate_with_rsasa_drsasa_20ep,1542,589044,3387661,3387661,0.021173754286654346,0.4457769760759099,72.3952709814547,27.604729018545303,100.0,98.36107319656936,99.98048801223027,0.04257304631949982,0.053320403902214326,0.03541281999707511,,,,0.7612985274892078,0.9434014057756697,-0.13779610131091544,89.02579095133781,95.98882212150532,96.2797930489503,92.65279200014406,92.37627958057341,2sic
gate_with_rsasa_drsasa_20ep,1420,481380,2777640,2777640,0.02193280007918633,0.45209244766968176,70.57916822468736,29.42083177531264,100.0,98.26041796501724,99.90632335363834,0.05881838876975529,0.06962967971525455,0.056142948902987086,,,,0.7679687606792406,0.94943995346252,-0.11897455168128146,88.9719330078772,95.05351115897574,95.36999035152144,92.17096167969932,91.9122316513143,2sni
gate_with_rsasa_drsasa_20ep,666,418914,2423147,2423147,0.021639249619635703,0.6194008388867446,68.88717015903025,31.112829840969745,100.0,99.1236864845768,99.99958731352245,0.03316963404714269,0.04149457406839955,-0.016580839074582777,,,,0.8485166092169475,1.1127857347590921,-0.33348616972835327,90.34569508164383,94.40542764292712,94.64601198358994,92.49585353261688,92.33095695548651,2vdb
gate_with_rsasa_drsasa_20ep,1464,183000,904304,904304,0.023920174689099183,0.412882891937954,69.13005464480875,30.869945355191252,99.99781420765026,93.74808743169399,99.73416019391709,0.0900331853335021,0.10577680862966664,-0.08353507857765656,,,,0.7313154736539462,0.9053148991002101,-0.040369574488950455,83.13155752932641,95.94883491192758,96.49000778499266,89.81078265715954,89.08151228191376,3dgp
gate_with_rsasa_drsasa_20ep,1395,270630,1397595,1397595,0.020940062517521122,0.46076823326305916,73.80667331781399,26.19332668218601,99.9996304918154,97.52577319587628,99.99592156526033,0.09039704938758236,0.10608649302013726,-0.08462443867821443,,,,0.7678368489569358,0.9589848480132388,-0.19983712054011513,86.8486936487323,97.11050964510216,97.41584650775081,92.13227007824155,91.69338365494443,3gfk
gate_with_rsasa_drsasa_20ep,1280,677120,4009480,4009480,0.02172994630793533,0.6076238023769409,71.34392722117202,28.65607277882798,100.0,98.88557419659736,99.99997505910991,0.10488225846412276,0.11394125681382913,0.10440127611836324,,,,0.8611779293888913,1.1021336813479217,-0.20862625325902415,91.22115586061035,94.10358692844359,94.28419645440307,92.75267615750671,92.63995558340599,3qhy
gate_with_rsasa_drsasa_20ep,1307,335899,1857345,1857345,0.021016776620503247,0.480177957437597,70.58282400364395,29.41717599635605,100.0,97.90681127362689,99.99822327031328,0.05610380926273564,0.06768515807882652,-0.03306212332109824,,,,0.7790612820473831,0.9794253306594208,-0.1767185113531618,85.05985694634008,97.50734766781753,97.82555206490986,91.44270450562496,90.85926534692015,4bi8
gate_with_rsasa_drsasa_20ep,1382,270872,1431825,1431825,0.0228311352697486,0.5400752041619742,66.39039841696447,33.609601583035534,100.0,98.26744735520836,99.99993015906273,0.0690622866768089,0.08464871572043361,-0.051737533105328415,,,,0.8382877412342803,1.0387302958439748,-0.21972666359117599,91.63556998934925,95.62067467744099,95.80318823878616,93.71937911406772,93.58571771451763,4h5s
gate_with_rsasa_drsasa_20ep,1336,513024,2971973,2971973,0.021179950709021424,0.5597573107204109,72.81998502994011,27.180014970059887,100.0,98.39851546906188,99.99825032057828,0.038015806995436344,0.048605915383582624,0.02103894033007781,,,,0.8341454536213322,1.0575020351596807,-0.24775201255957072,89.93722352120966,96.06432105611775,96.31534337626888,93.12628344873927,92.8998555885159,7joe
