model,graphs,nodes,unique_edges,sampled_non_edges,node_feature_mse,edge_feature_mse,aa_identity_accuracy_pct,aa_identity_misclassified_pct,chain_accuracy_pct,interface_node_accuracy_pct,interface_edge_accuracy_pct,rsasa_i_mae,rsasa_i_rmse,rsasa_i_bias,drsasa_mae,drsasa_rmse,drsasa_bias,ca_dist_mae_angstrom,ca_dist_rmse_angstrom,ca_dist_bias_angstrom,edge_recall_pct,edge_precision_pct,edge_specificity_pct,sampled_edge_accuracy_pct,edge_f1_pct,target_id
gat2_02_plus_interface_node_degree,1107,611064,3525132,3525132,0.05552684217147135,1.2098432655711102,21.231000353481797,78.7689996465182,99.537364334996,96.18468769228755,98.01723736869995,0.3144656544249335,0.6445827028330352,-0.015801722832992596,,,,1.1799476688091486,1.5505309564513095,-0.08594681772172946,23.320289850138945,96.60319844132098,99.18000233750112,61.250146093820035,37.57086489390461,1zhh
gat2_02_plus_interface_node_degree,869,373670,2114285,2114285,0.0662507195067388,1.2484320199319008,24.342869376722774,75.65713062327723,99.54879974308882,94.59523108625257,97.42305318346392,0.4483041713742265,0.8147412689220483,0.07160303485490188,,,,1.2236476499535451,1.5734179402858044,-0.09661978176818806,21.54302754832012,95.95194408222508,99.0911348280861,60.317081188203105,35.186107898780286,2ayo
gat2_02_plus_interface_node_degree,1336,553104,3157962,3157962,0.06042517672412066,1.009101351030546,25.06364083427348,74.93635916572651,99.43265642627787,96.52777777777779,97.34068997663682,0.3816153394561766,0.7326611125781486,-0.03719085202988795,,,,1.0831236462510028,1.413888290269374,0.046676473837565825,22.703059758160485,96.23220697292038,99.11110393348622,60.90708184582335,36.73873369293826,2c0l
gat2_02_plus_interface_node_degree,1224,243576,1326167,1326167,0.08574185075297464,1.0683693651416575,20.7356225572306,79.2643774427694,99.66088612999638,92.65609091207672,94.50710204672565,0.65925719808717,1.0458960708662086,0.10006639017373051,,,,1.1130466947379236,1.4512162514789324,-0.04569335780241218,22.69540713952315,95.67554508667028,98.97418650893893,60.83479682423104,36.687978058814565,2fhz
gat2_02_plus_interface_node_degree,904,789192,4691369,4691369,0.047806822443628584,1.3949003687717874,18.910353880931382,81.08964611906862,99.98441443907186,98.69385396709546,99.33271077163191,0.17883464438835328,0.4789465660642804,-0.001688740960137744,,,,1.2950362699549294,1.6680499068607908,-0.13009487129111585,36.39453643488713,88.13539199142701,95.10064119876309,65.74758881682511,51.51607771031609,2fju
gat2_02_plus_interface_node_degree,1263,482466,2773060,2773060,0.06243471272075913,0.9366327003914308,21.101590578403453,78.89840942159655,99.62795305783206,96.80868703701401,97.28913186155367,0.36311036130193053,0.7755222629783218,-0.1044857433358728,,,,1.0640328290600005,1.3623916333702915,-0.0659709325487781,16.272168651237262,96.74270522908046,99.45212148312694,57.862145067182105,27.858520940024512,2sic
gat2_02_plus_interface_node_degree,1339,283868,1525894,1525894,0.0734936126888233,1.044557443404899,23.831499147491087,76.16850085250891,99.96301097693294,95.63881804218862,96.9318314378325,0.5345846720370867,0.9144807530620179,-0.015786352096129448,,,,1.1262455971187526,1.4377186277509113,-0.03319339214315086,18.494272865611897,96.30022692760497,99.28946571649145,58.89186929105167,31.029407803120385,3fpn
gat2_02_plus_interface_node_degree,1304,297312,1612616,1612616,0.07284647936294586,0.9253890682291179,25.056842643418364,74.94315735658164,99.53785921859864,95.77312721989021,96.08821939010899,0.506013494186619,0.9095028326571013,0.004107540906174885,,,,1.0627696805906375,1.3519674251077671,-0.034175119033449504,15.362057675230806,95.57744392231302,99.28916741493326,57.32561254508203,26.469673738253352,3sgb
gat2_02_plus_interface_node_degree,1345,438470,2532750,2532750,0.06509901267689909,1.189921680959894,20.54120008210368,79.45879991789633,99.95438684516614,95.7600291924191,98.10470832099497,0.43461992152999207,0.794846496521725,-0.004673272091668071,,,,1.1944277036254751,1.5366709391528983,0.04954586084855531,27.08242029414668,95.10716593318526,98.60673181324647,62.84457605369658,42.15960329050562,3wdg
gat2_02_plus_interface_node_degree,1329,734937,4155854,4155854,0.05014991241289494,1.121932358977748,25.05602521032415,74.94397478967585,99.97986221948277,97.54849735419498,99.1369042319581,0.23692343975075428,0.5567873515820818,-0.051421665351922934,,,,1.1331680674774516,1.494960654349452,-0.06208759561841339,22.408968168756648,96.89298307126798,99.28142326462864,60.84519571669264,36.39960203251866,4hwi
gat2_02_plus_interface_node_degree,1109,341572,1865672,1865672,0.09290702296295254,1.1298893515417132,19.39620343587882,80.60379656412118,98.48260396051198,92.05057791622264,95.26213610966987,0.7081531881008725,1.1233071103385674,0.09251923372348964,,,,1.1501384812134507,1.4918695967115543,-0.031045029579084393,23.169881951382663,96.42559190538437,99.14111376490615,61.155497858144415,37.36210927540115,4qjf
gat2_02_plus_interface_node_degree,932,759580,4314286,4314286,0.04879563964381983,1.2763002649212625,22.735854024592538,77.26414597540746,99.86900655625477,97.86790068195582,98.68253982234836,0.22348824547768367,0.5211565327034035,-0.03333137772082592,,,,1.2142405302778156,1.5944481800555612,-0.11043544396760725,27.59684916577158,95.19464175491001,98.60693055583242,63.101889860802,42.789156645990985,4u1c
gat2_02_plus_interface_node_degree,1297,482484,2573379,2573379,0.08532305452148915,0.8824379404077042,17.496331484567364,82.50366851543264,99.25614113628637,92.37404763681283,96.54629185984653,0.5791554752261018,1.0394209907561773,0.1870227692164704,,,,1.0009058806792184,1.3174072704053261,-0.036427347800405206,23.938720258461736,96.5564479219566,99.14625867390696,61.54248946618435,38.365651185174734,5maw
gat2_02_plus_interface_node_degree,1145,596545,3447138,3447138,0.06697053336047912,1.0059861912389123,24.032386492217686,75.96761350778232,99.9907802428987,94.72931631310296,98.59956288376038,0.47539763893492126,0.8275877304097528,0.018307368893964625,,,,1.089474731876419,1.4130333524296608,-0.01168845250087198,26.875657429438565,95.30393759431988,98.67571301177964,62.7756852206091,41.927720876198094,5mu7
gat2_02_plus_interface_node_degree,1205,226540,1113469,1113469,0.11990292187853484,1.0252637076430906,16.69903769753686,83.30096230246315,99.41864571378123,84.2601748035667,92.11087151954837,0.9098923720464793,1.3370596437783133,0.21971219464803696,,,,1.1177846319169353,1.4159397690588738,-0.19561895467055995,27.617652579461126,95.08076085881072,98.57113220035762,63.09439238990937,42.80263039767053,8enf
